unit,16,version,1,,,,
OutdoorsSpring.png#Spring_X34Y1,OutdoorsSpring.png,1x1,"34,1",544,16,16,16
OutdoorsSpring.png#Spring_X35Y1,OutdoorsSpring.png,1x1,"35,1",560,16,16,16
OutdoorsSpring.png#Spring_X36Y1,OutdoorsSpring.png,1x1,"36,1",576,16,16,16
OutdoorsSpring.png#Spring_X37Y1,OutdoorsSpring.png,1x1,"37,1",592,16,16,16
OutdoorsSpring.png#Spring_X38Y1,OutdoorsSpring.png,1x1,"38,1",608,16,16,16
OutdoorsSpring.png#Spring_X39Y1,OutdoorsSpring.png,1x1,"39,1",624,16,16,16
OutdoorsSpring.png#Spring_X40Y1,OutdoorsSpring.png,1x1,"40,1",640,16,16,16
OutdoorsSpring.png#Spring_X0Y2,OutdoorsSpring.png,1x1,"0,2",0,32,16,16
OutdoorsSpring.png#Spring_X1Y2,OutdoorsSpring.png,1x1,"1,2",16,32,16,16
OutdoorsSpring.png#Spring_X2Y2,OutdoorsSpring.png,1x1,"2,2",32,32,16,16
OutdoorsSpring.png#Spring_X3Y2,OutdoorsSpring.png,1x1,"3,2",48,32,16,16
OutdoorsSpring.png#Spring_X4Y2,OutdoorsSpring.png,1x1,"4,2",64,32,16,16
OutdoorsSpring.png#Spring_X5Y2,OutdoorsSpring.png,1x1,"5,2",80,32,16,16
OutdoorsSpring.png#Spring_X6Y2,OutdoorsSpring.png,1x1,"6,2",96,32,16,16
OutdoorsSpring.png#Spring_X7Y2,OutdoorsSpring.png,1x1,"7,2",112,32,16,16
OutdoorsSpring.png#Spring_X8Y2,OutdoorsSpring.png,1x1,"8,2",128,32,16,16
OutdoorsSpring.png#Spring_X9Y2,OutdoorsSpring.png,1x1,"9,2",144,32,16,16
OutdoorsSpring.png#Spring_X10Y2,OutdoorsSpring.png,1x1,"10,2",160,32,16,16
OutdoorsSpring.png#Spring_X11Y2,OutdoorsSpring.png,1x1,"11,2",176,32,16,16
OutdoorsSpring.png#Spring_X12Y2,OutdoorsSpring.png,1x1,"12,2",192,32,16,16
OutdoorsSpring.png#Spring_X13Y2,OutdoorsSpring.png,1x1,"13,2",208,32,16,16
OutdoorsSpring.png#Spring_X14Y2,OutdoorsSpring.png,1x1,"14,2",224,32,16,16
OutdoorsSpring.png#Spring_X15Y2,OutdoorsSpring.png,1x1,"15,2",240,32,16,16
OutdoorsSpring.png#Spring_X16Y2,OutdoorsSpring.png,1x1,"16,2",256,32,16,16
OutdoorsSpring.png#Spring_X17Y2,OutdoorsSpring.png,1x1,"17,2",272,32,16,16
OutdoorsSpring.png#Spring_X18Y2,OutdoorsSpring.png,1x1,"18,2",288,32,16,16
OutdoorsSpring.png#Spring_X19Y2,OutdoorsSpring.png,1x1,"19,2",304,32,16,16
OutdoorsSpring.png#Spring_X20Y2,OutdoorsSpring.png,1x1,"20,2",320,32,16,16
OutdoorsSpring.png#Spring_X21Y2,OutdoorsSpring.png,1x1,"21,2",336,32,16,16
OutdoorsSpring.png#Spring_X22Y2,OutdoorsSpring.png,1x1,"22,2",352,32,16,16
OutdoorsSpring.png#Spring_X23Y2,OutdoorsSpring.png,1x1,"23,2",368,32,16,16
OutdoorsSpring.png#Spring_X24Y2,OutdoorsSpring.png,1x1,"24,2",384,32,16,16
OutdoorsSpring.png#Spring_X25Y2,OutdoorsSpring.png,1x1,"25,2",400,32,16,16
OutdoorsSpring.png#Spring_X26Y2,OutdoorsSpring.png,1x1,"26,2",416,32,16,16
OutdoorsSpring.png#Spring_X27Y2,OutdoorsSpring.png,1x1,"27,2",432,32,16,16
OutdoorsSpring.png#Spring_X28Y2,OutdoorsSpring.png,1x1,"28,2",448,32,16,16
OutdoorsSpring.png#Spring_X29Y2,OutdoorsSpring.png,1x1,"29,2",464,32,16,16
OutdoorsSpring.png#Spring_X30Y2,OutdoorsSpring.png,1x1,"30,2",480,32,16,16
OutdoorsSpring.png#Spring_X31Y2,OutdoorsSpring.png,1x1,"31,2",496,32,16,16
OutdoorsSpring.png#Spring_X32Y2,OutdoorsSpring.png,1x1,"32,2",512,32,16,16
OutdoorsSpring.png#Spring_X33Y2,OutdoorsSpring.png,1x1,"33,2",528,32,16,16
OutdoorsSpring.png#Spring_X34Y2,OutdoorsSpring.png,1x1,"34,2",544,32,16,16
OutdoorsSpring.png#Spring_X35Y2,OutdoorsSpring.png,1x1,"35,2",560,32,16,16
OutdoorsSpring.png#Spring_X36Y2,OutdoorsSpring.png,1x1,"36,2",576,32,16,16
OutdoorsSpring.png#Spring_X37Y2,OutdoorsSpring.png,1x1,"37,2",592,32,16,16
OutdoorsSpring.png#Spring_X38Y2,OutdoorsSpring.png,1x1,"38,2",608,32,16,16
OutdoorsSpring.png#Spring_X39Y2,OutdoorsSpring.png,1x1,"39,2",624,32,16,16
OutdoorsSpring.png#Spring_X40Y2,OutdoorsSpring.png,1x1,"40,2",640,32,16,16
OutdoorsSpring.png#Spring_X0Y3,OutdoorsSpring.png,1x1,"0,3",0,48,16,16
OutdoorsSpring.png#Spring_X1Y3,OutdoorsSpring.png,1x1,"1,3",16,48,16,16
OutdoorsSpring.png#Spring_X2Y3,OutdoorsSpring.png,1x1,"2,3",32,48,16,16
OutdoorsSpring.png#Spring_X3Y3,OutdoorsSpring.png,1x1,"3,3",48,48,16,16
OutdoorsSpring.png#Spring_X4Y3,OutdoorsSpring.png,1x1,"4,3",64,48,16,16
OutdoorsSpring.png#Spring_X5Y3,OutdoorsSpring.png,1x1,"5,3",80,48,16,16
OutdoorsSpring.png#Spring_X6Y3,OutdoorsSpring.png,1x1,"6,3",96,48,16,16
OutdoorsSpring.png#Spring_X7Y3,OutdoorsSpring.png,1x1,"7,3",112,48,16,16
OutdoorsSpring.png#Spring_X8Y3,OutdoorsSpring.png,1x1,"8,3",128,48,16,16
OutdoorsSpring.png#Spring_X9Y3,OutdoorsSpring.png,1x1,"9,3",144,48,16,16
OutdoorsSpring.png#Spring_X10Y3,OutdoorsSpring.png,1x1,"10,3",160,48,16,16
OutdoorsSpring.png#Spring_X11Y3,OutdoorsSpring.png,1x1,"11,3",176,48,16,16
OutdoorsSpring.png#Spring_X12Y3,OutdoorsSpring.png,1x1,"12,3",192,48,16,16
OutdoorsSpring.png#Spring_X13Y3,OutdoorsSpring.png,1x1,"13,3",208,48,16,16
OutdoorsSpring.png#Spring_X14Y3,OutdoorsSpring.png,1x1,"14,3",224,48,16,16
OutdoorsSpring.png#Spring_X15Y3,OutdoorsSpring.png,1x1,"15,3",240,48,16,16
OutdoorsSpring.png#Spring_X16Y3,OutdoorsSpring.png,1x1,"16,3",256,48,16,16
OutdoorsSpring.png#Spring_X17Y3,OutdoorsSpring.png,1x1,"17,3",272,48,16,16
OutdoorsSpring.png#Spring_X18Y3,OutdoorsSpring.png,1x1,"18,3",288,48,16,16
OutdoorsSpring.png#Spring_X19Y3,OutdoorsSpring.png,1x1,"19,3",304,48,16,16
OutdoorsSpring.png#Spring_X20Y3,OutdoorsSpring.png,1x1,"20,3",320,48,16,16
OutdoorsSpring.png#Spring_X21Y3,OutdoorsSpring.png,1x1,"21,3",336,48,16,16
OutdoorsSpring.png#Spring_X22Y3,OutdoorsSpring.png,1x1,"22,3",352,48,16,16
OutdoorsSpring.png#Spring_X23Y3,OutdoorsSpring.png,1x1,"23,3",368,48,16,16
OutdoorsSpring.png#Spring_X24Y3,OutdoorsSpring.png,1x1,"24,3",384,48,16,16
OutdoorsSpring.png#Spring_X25Y3,OutdoorsSpring.png,1x1,"25,3",400,48,16,16
OutdoorsSpring.png#Spring_X26Y3,OutdoorsSpring.png,1x1,"26,3",416,48,16,16
OutdoorsSpring.png#Spring_X27Y3,OutdoorsSpring.png,1x1,"27,3",432,48,16,16
OutdoorsSpring.png#Spring_X28Y3,OutdoorsSpring.png,1x1,"28,3",448,48,16,16
OutdoorsSpring.png#Spring_X29Y3,OutdoorsSpring.png,1x1,"29,3",464,48,16,16
OutdoorsSpring.png#Spring_X30Y3,OutdoorsSpring.png,1x1,"30,3",480,48,16,16
OutdoorsSpring.png#Spring_X31Y3,OutdoorsSpring.png,1x1,"31,3",496,48,16,16
OutdoorsSpring.png#Spring_X32Y3,OutdoorsSpring.png,1x1,"32,3",512,48,16,16
OutdoorsSpring.png#Spring_X33Y3,OutdoorsSpring.png,1x1,"33,3",528,48,16,16
OutdoorsSpring.png#Spring_X34Y3,OutdoorsSpring.png,1x1,"34,3",544,48,16,16
OutdoorsSpring.png#Spring_X35Y3,OutdoorsSpring.png,1x1,"35,3",560,48,16,16
OutdoorsSpring.png#Spring_X36Y3,OutdoorsSpring.png,1x1,"36,3",576,48,16,16
OutdoorsSpring.png#Spring_X37Y3,OutdoorsSpring.png,1x1,"37,3",592,48,16,16
OutdoorsSpring.png#Spring_X38Y3,OutdoorsSpring.png,1x1,"38,3",608,48,16,16
OutdoorsSpring.png#Spring_X39Y3,OutdoorsSpring.png,1x1,"39,3",624,48,16,16
OutdoorsSpring.png#Spring_X40Y3,OutdoorsSpring.png,1x1,"40,3",640,48,16,16
OutdoorsSpring.png#Spring_X0Y4,OutdoorsSpring.png,1x1,"0,4",0,64,16,16
OutdoorsSpring.png#Spring_X1Y4,OutdoorsSpring.png,1x1,"1,4",16,64,16,16
OutdoorsSpring.png#Spring_X2Y4,OutdoorsSpring.png,1x1,"2,4",32,64,16,16
OutdoorsSpring.png#Spring_X3Y4,OutdoorsSpring.png,1x1,"3,4",48,64,16,16
OutdoorsSpring.png#Spring_X4Y4,OutdoorsSpring.png,1x1,"4,4",64,64,16,16
OutdoorsSpring.png#Spring_X5Y4,OutdoorsSpring.png,1x1,"5,4",80,64,16,16
OutdoorsSpring.png#Spring_X6Y4,OutdoorsSpring.png,1x1,"6,4",96,64,16,16
OutdoorsSpring.png#Spring_X7Y4,OutdoorsSpring.png,1x1,"7,4",112,64,16,16
OutdoorsSpring.png#Spring_X8Y4,OutdoorsSpring.png,1x1,"8,4",128,64,16,16
OutdoorsSpring.png#Spring_X9Y4,OutdoorsSpring.png,1x1,"9,4",144,64,16,16
OutdoorsSpring.png#Spring_X10Y4,OutdoorsSpring.png,1x1,"10,4",160,64,16,16
OutdoorsSpring.png#Spring_X11Y4,OutdoorsSpring.png,1x1,"11,4",176,64,16,16
OutdoorsSpring.png#Spring_X12Y4,OutdoorsSpring.png,1x1,"12,4",192,64,16,16
OutdoorsSpring.png#Spring_X13Y4,OutdoorsSpring.png,1x1,"13,4",208,64,16,16
OutdoorsSpring.png#Spring_X14Y4,OutdoorsSpring.png,1x1,"14,4",224,64,16,16
OutdoorsSpring.png#Spring_X15Y4,OutdoorsSpring.png,1x1,"15,4",240,64,16,16
OutdoorsSpring.png#Spring_X16Y4,OutdoorsSpring.png,1x1,"16,4",256,64,16,16
OutdoorsSpring.png#Spring_X17Y4,OutdoorsSpring.png,1x1,"17,4",272,64,16,16
OutdoorsSpring.png#Spring_X18Y4,OutdoorsSpring.png,1x1,"18,4",288,64,16,16
OutdoorsSpring.png#Spring_X19Y4,OutdoorsSpring.png,1x1,"19,4",304,64,16,16
OutdoorsSpring.png#Spring_X20Y4,OutdoorsSpring.png,1x1,"20,4",320,64,16,16
OutdoorsSpring.png#Spring_X21Y4,OutdoorsSpring.png,1x1,"21,4",336,64,16,16
OutdoorsSpring.png#Spring_X22Y4,OutdoorsSpring.png,1x1,"22,4",352,64,16,16
OutdoorsSpring.png#Spring_X23Y4,OutdoorsSpring.png,1x1,"23,4",368,64,16,16
OutdoorsSpring.png#Spring_X24Y4,OutdoorsSpring.png,1x1,"24,4",384,64,16,16
OutdoorsSpring.png#Spring_X25Y4,OutdoorsSpring.png,1x1,"25,4",400,64,16,16
OutdoorsSpring.png#Spring_X26Y4,OutdoorsSpring.png,1x1,"26,4",416,64,16,16
OutdoorsSpring.png#Spring_X27Y4,OutdoorsSpring.png,1x1,"27,4",432,64,16,16
OutdoorsSpring.png#Spring_X28Y4,OutdoorsSpring.png,1x1,"28,4",448,64,16,16
OutdoorsSpring.png#Spring_X29Y4,OutdoorsSpring.png,1x1,"29,4",464,64,16,16
OutdoorsSpring.png#Spring_X30Y4,OutdoorsSpring.png,1x1,"30,4",480,64,16,16
OutdoorsSpring.png#Spring_X31Y4,OutdoorsSpring.png,1x1,"31,4",496,64,16,16
OutdoorsSpring.png#Spring_X32Y4,OutdoorsSpring.png,1x1,"32,4",512,64,16,16
OutdoorsSpring.png#Spring_X33Y4,OutdoorsSpring.png,1x1,"33,4",528,64,16,16
OutdoorsSpring.png#Spring_X34Y4,OutdoorsSpring.png,1x1,"34,4",544,64,16,16
OutdoorsSpring.png#Spring_X35Y4,OutdoorsSpring.png,1x1,"35,4",560,64,16,16
OutdoorsSpring.png#Spring_X36Y4,OutdoorsSpring.png,1x1,"36,4",576,64,16,16
OutdoorsSpring.png#Spring_X37Y4,OutdoorsSpring.png,1x1,"37,4",592,64,16,16
OutdoorsSpring.png#Spring_X38Y4,OutdoorsSpring.png,1x1,"38,4",608,64,16,16
OutdoorsSpring.png#Spring_X39Y4,OutdoorsSpring.png,1x1,"39,4",624,64,16,16
OutdoorsSpring.png#Spring_X40Y4,OutdoorsSpring.png,1x1,"40,4",640,64,16,16
OutdoorsSpring.png#Spring_X0Y5,OutdoorsSpring.png,1x1,"0,5",0,80,16,16
OutdoorsSpring.png#Spring_X1Y5,OutdoorsSpring.png,1x1,"1,5",16,80,16,16
OutdoorsSpring.png#Spring_X2Y5,OutdoorsSpring.png,1x1,"2,5",32,80,16,16
OutdoorsSpring.png#Spring_X3Y5,OutdoorsSpring.png,1x1,"3,5",48,80,16,16
OutdoorsSpring.png#Spring_X4Y5,OutdoorsSpring.png,1x1,"4,5",64,80,16,16
OutdoorsSpring.png#Spring_X5Y5,OutdoorsSpring.png,1x1,"5,5",80,80,16,16
OutdoorsSpring.png#Spring_X6Y5,OutdoorsSpring.png,1x1,"6,5",96,80,16,16
OutdoorsSpring.png#Spring_X7Y5,OutdoorsSpring.png,1x1,"7,5",112,80,16,16
OutdoorsSpring.png#Spring_X8Y5,OutdoorsSpring.png,1x1,"8,5",128,80,16,16
OutdoorsSpring.png#Spring_X9Y5,OutdoorsSpring.png,1x1,"9,5",144,80,16,16
OutdoorsSpring.png#Spring_X10Y5,OutdoorsSpring.png,1x1,"10,5",160,80,16,16
OutdoorsSpring.png#Spring_X11Y5,OutdoorsSpring.png,1x1,"11,5",176,80,16,16
OutdoorsSpring.png#Spring_X12Y5,OutdoorsSpring.png,1x1,"12,5",192,80,16,16
OutdoorsSpring.png#Spring_X13Y5,OutdoorsSpring.png,1x1,"13,5",208,80,16,16
OutdoorsSpring.png#Spring_X14Y5,OutdoorsSpring.png,1x1,"14,5",224,80,16,16
OutdoorsSpring.png#Spring_X15Y5,OutdoorsSpring.png,1x1,"15,5",240,80,16,16
OutdoorsSpring.png#Spring_X16Y5,OutdoorsSpring.png,1x1,"16,5",256,80,16,16
OutdoorsSpring.png#Spring_X17Y5,OutdoorsSpring.png,1x1,"17,5",272,80,16,16
OutdoorsSpring.png#Spring_X18Y5,OutdoorsSpring.png,1x1,"18,5",288,80,16,16
OutdoorsSpring.png#Spring_X19Y5,OutdoorsSpring.png,1x1,"19,5",304,80,16,16
OutdoorsSpring.png#Spring_X20Y5,OutdoorsSpring.png,1x1,"20,5",320,80,16,16
OutdoorsSpring.png#Spring_X21Y5,OutdoorsSpring.png,1x1,"21,5",336,80,16,16
OutdoorsSpring.png#Spring_X22Y5,OutdoorsSpring.png,1x1,"22,5",352,80,16,16
OutdoorsSpring.png#Spring_X23Y5,OutdoorsSpring.png,1x1,"23,5",368,80,16,16
OutdoorsSpring.png#Spring_X24Y5,OutdoorsSpring.png,1x1,"24,5",384,80,16,16
OutdoorsSpring.png#Spring_X25Y5,OutdoorsSpring.png,1x1,"25,5",400,80,16,16
OutdoorsSpring.png#Spring_X26Y5,OutdoorsSpring.png,1x1,"26,5",416,80,16,16
OutdoorsSpring.png#Spring_X27Y5,OutdoorsSpring.png,1x1,"27,5",432,80,16,16
OutdoorsSpring.png#Spring_X28Y5,OutdoorsSpring.png,1x1,"28,5",448,80,16,16
OutdoorsSpring.png#Spring_X29Y5,OutdoorsSpring.png,1x1,"29,5",464,80,16,16
OutdoorsSpring.png#Spring_X30Y5,OutdoorsSpring.png,1x1,"30,5",480,80,16,16
OutdoorsSpring.png#Spring_X31Y5,OutdoorsSpring.png,1x1,"31,5",496,80,16,16
OutdoorsSpring.png#Spring_X32Y5,OutdoorsSpring.png,1x1,"32,5",512,80,16,16
OutdoorsSpring.png#Spring_X33Y5,OutdoorsSpring.png,1x1,"33,5",528,80,16,16
OutdoorsSpring.png#Spring_X34Y5,OutdoorsSpring.png,1x1,"34,5",544,80,16,16
OutdoorsSpring.png#Spring_X35Y5,OutdoorsSpring.png,1x1,"35,5",560,80,16,16
OutdoorsSpring.png#Spring_X36Y5,OutdoorsSpring.png,1x1,"36,5",576,80,16,16
OutdoorsSpring.png#Spring_X37Y5,OutdoorsSpring.png,1x1,"37,5",592,80,16,16
OutdoorsSpring.png#Spring_X38Y5,OutdoorsSpring.png,1x1,"38,5",608,80,16,16
OutdoorsSpring.png#Spring_X39Y5,OutdoorsSpring.png,1x1,"39,5",624,80,16,16
OutdoorsSpring.png#Spring_X40Y5,OutdoorsSpring.png,1x1,"40,5",640,80,16,16
OutdoorsSpring.png#Spring_X0Y6,OutdoorsSpring.png,1x1,"0,6",0,96,16,16
OutdoorsSpring.png#Spring_X1Y6,OutdoorsSpring.png,1x1,"1,6",16,96,16,16
OutdoorsSpring.png#Spring_X2Y6,OutdoorsSpring.png,1x1,"2,6",32,96,16,16
OutdoorsSpring.png#Spring_X3Y6,OutdoorsSpring.png,1x1,"3,6",48,96,16,16
OutdoorsSpring.png#Spring_X4Y6,OutdoorsSpring.png,1x1,"4,6",64,96,16,16
OutdoorsSpring.png#Spring_X5Y6,OutdoorsSpring.png,1x1,"5,6",80,96,16,16
OutdoorsSpring.png#Spring_X6Y6,OutdoorsSpring.png,1x1,"6,6",96,96,16,16
OutdoorsSpring.png#Spring_X7Y6,OutdoorsSpring.png,1x1,"7,6",112,96,16,16
OutdoorsSpring.png#Spring_X8Y6,OutdoorsSpring.png,1x1,"8,6",128,96,16,16
OutdoorsSpring.png#Spring_X9Y6,OutdoorsSpring.png,1x1,"9,6",144,96,16,16
OutdoorsSpring.png#Spring_X10Y6,OutdoorsSpring.png,1x1,"10,6",160,96,16,16
OutdoorsSpring.png#Spring_X11Y6,OutdoorsSpring.png,1x1,"11,6",176,96,16,16
OutdoorsSpring.png#Spring_X12Y6,OutdoorsSpring.png,1x1,"12,6",192,96,16,16
OutdoorsSpring.png#Spring_X13Y6,OutdoorsSpring.png,1x1,"13,6",208,96,16,16
OutdoorsSpring.png#Spring_X14Y6,OutdoorsSpring.png,1x1,"14,6",224,96,16,16
OutdoorsSpring.png#Spring_X15Y6,OutdoorsSpring.png,1x1,"15,6",240,96,16,16
OutdoorsSpring.png#Spring_X16Y6,OutdoorsSpring.png,1x1,"16,6",256,96,16,16
OutdoorsSpring.png#Spring_X17Y6,OutdoorsSpring.png,1x1,"17,6",272,96,16,16
OutdoorsSpring.png#Spring_X18Y6,OutdoorsSpring.png,1x1,"18,6",288,96,16,16
OutdoorsSpring.png#Spring_X19Y6,OutdoorsSpring.png,1x1,"19,6",304,96,16,16
OutdoorsSpring.png#Spring_X20Y6,OutdoorsSpring.png,1x1,"20,6",320,96,16,16
OutdoorsSpring.png#Spring_X21Y6,OutdoorsSpring.png,1x1,"21,6",336,96,16,16
OutdoorsSpring.png#Spring_X22Y6,OutdoorsSpring.png,1x1,"22,6",352,96,16,16
OutdoorsSpring.png#Spring_X23Y6,OutdoorsSpring.png,1x1,"23,6",368,96,16,16
OutdoorsSpring.png#Spring_X24Y6,OutdoorsSpring.png,1x1,"24,6",384,96,16,16
OutdoorsSpring.png#Spring_X25Y6,OutdoorsSpring.png,1x1,"25,6",400,96,16,16
